,施設名,経度,緯度,距離 (km),住所,収容人数,loc_name
0,東舞子小学校,135.0364975,34.639349700000004,1.0225345386792764,神戸市垂水区舞子台4-10-1,1160,国道2号_49
1,霞ヶ丘小学校,135.0427583,34.63337,0.7320719136134716,神戸市垂水区霞ヶ丘4-6-16,1160,国道2号_48
2,歌敷山中学校,135.0412611,34.63639439999999,1.0843855064446828,神戸市垂水区歌敷山2-4-1,1186,国道2号_48
3,垂水小学校,135.0558767,34.6315758,0.41778768890496715,神戸市垂水区日向2-4-6,315,国道2号_47
